data_id,judul_singkat,judul_tentang,relasi_peraturan,regulasi_rujukan,regulasi_tentang
305649,PERBUP Kab. Tegal No. 94 Tahun 2022,Perubahan Kedua Belas atas Peraturan Bupati Tegal Nomor 86 Tahun 2021 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Tegal Tahun Anggaran 2022,Mengubah,PERBUP Kab. Tegal No. 54 Tahun 2022,Perubahan Kedelapan atas Peraturan Bupati Tegal Nomor 86 Tahun 2021 Penjabaran Anggaran Pendapatan dan Belanja Negara Kabupaten Tegal Tahun Anggaran 2022
305649,PERBUP Kab. Tegal No. 94 Tahun 2022,Perubahan Kedua Belas atas Peraturan Bupati Tegal Nomor 86 Tahun 2021 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Tegal Tahun Anggaran 2022,Mengubah,PERBUP Kab. Tegal No. 3 Tahun 2022,Perubahan atas Peraturan Bupati Tegal Nomor 86 Tahun 2021 Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Tegal Tahun Anggaran 2022
305649,PERBUP Kab. Tegal No. 94 Tahun 2022,Perubahan Kedua Belas atas Peraturan Bupati Tegal Nomor 86 Tahun 2021 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Tegal Tahun Anggaran 2022,Mengubah,PERBUP Kab. Tegal No. 26 Tahun 2022,Perubahan Kelima atas Peraturan Bupati Tegal Nomor 86 Tahun 2021 Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Tegal Tahun Anggaran 2022
305649,PERBUP Kab. Tegal No. 94 Tahun 2022,Perubahan Kedua Belas atas Peraturan Bupati Tegal Nomor 86 Tahun 2021 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Tegal Tahun Anggaran 2022,Mengubah,PERBUP Kab. Tegal No. 20 Tahun 2022,Perubahan Keempat atas Peraturan Bupati Tegal Nomor 86 Tahun 2021 Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Tegal Tahun Anggaran 2022
305649,PERBUP Kab. Tegal No. 94 Tahun 2022,Perubahan Kedua Belas atas Peraturan Bupati Tegal Nomor 86 Tahun 2021 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Tegal Tahun Anggaran 2022,Mengubah,PERBUP Kab. Tegal No. 15 Tahun 2022,Perubahan Kedua atas Peraturan Bupati Tegal Nomor 86 Tahun 2021 Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Tegal Tahun Anggaran 2022
223382,PERGUB Prov. Jawa Barat No. 185 Tahun 2021,Penjabaran Anggaran Pendapatan Dan Belanja Daerah Provinsi Jawa Barat Tahun Anggaran 2022,Diubah,PERGUB Prov. Jawa Barat No. 20 Tahun 2022,Perubahan Ketiga Atas Peraturan Gubernur Jawa Barat Nomor 185 Tahun 2021 Tentang Penjabaran Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2022
223382,PERGUB Prov. Jawa Barat No. 185 Tahun 2021,Penjabaran Anggaran Pendapatan Dan Belanja Daerah Provinsi Jawa Barat Tahun Anggaran 2022,Diubah,PERGUB Prov. Jawa Barat No. 19 Tahun 2022,Perubahan Kedua atas Peraturan Gubernur Jawa Barat Nomor 185 Tahun 2021 Penjabaran Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2022
223382,PERGUB Prov. Jawa Barat No. 185 Tahun 2021,Penjabaran Anggaran Pendapatan Dan Belanja Daerah Provinsi Jawa Barat Tahun Anggaran 2022,Diubah,PERGUB Prov. Jawa Barat No. 12 Tahun 2022,Perubahan Atas Peraturan Gubernur Jawa Barat Nomor 185 Tahun 2021 Tentang Penjabaran Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2022
115118,PERGUB Prov. Banten No. 7 Tahun 2019,PERUBAHAN ATAS PERATURAN GUBERNUR BANTEN NOMOR 49 TAHUN 2018 TENTANG PENJABARAN ANGGARAN PENDAPATAN DAN BELANJA DAERAH PROVINSI BANTEN TAHUN ANGGARAN 2019.,Mengubah,PERGUB Prov. Banten No. 63 Tahun 2016,Petunjuk Pelaksanaan Bantuan Keuangan Kepada Pemerintah Kabupaten/Kota dalam Rangka Pembangunan Fasilitasi Umum dan Infrastruktur Dasar Pemukiman Tahun Anggaran 2016
218963,Permendikbud No. 45 Tahun 2016,Jadwal Retensi Arsip Substantif dan Fasilitatif di Lingkungan Kementerian Pendidikan dan Kebudayaan,Dicabut,Permendikbudriset No. 20 Tahun 2022,"Penyelenggaraan Kearsipan Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi"
218963,Permendikbud No. 45 Tahun 2016,Jadwal Retensi Arsip Substantif dan Fasilitatif di Lingkungan Kementerian Pendidikan dan Kebudayaan,Mencabut,Peraturan Menteri Pendidikan Nasional No. 13 Tahun 2006,Jadwal Retensi Arsip Substantif dan Fasilitatif di Lingkungan Departemen Pendidikan Nasiona
320141,PERBUP Kab. Siak No. 89 Tahun 2020,Perubahan Kedua atas Peraturan Bupati Siak Nomor 109 Tahun 2019 tentang Kode Rekening Pengelolaan Keuangan Daerah Kabupaten Siak Tahun Anggaran 2020,Mengubah sebagian,Peraturan Bupati Siak No. 109 Tahun 2019,Kode Rekening Pengelolaan Keuangan Daerah Kabupaten Siak Tahun Anggaran 2020
206211,PERBUP Kab. Kendal No. 16 Tahun 2022,Perubahan atas Peraturan Bupati Nomor 54 Tahun 2021 tentang Standar Harga Satuan Tahun Anggaran 2022 di Lingkungan Pemerintahan Daerah Kabupaten Kendal,Diubah,PERBUP Kab. Kendal No. 64 Tahun 2022,Perubahan Kedua atas Peraturan Bupati Nomor 54 Tahun 2021 Standar Harga Satuan Tahun Anggaran 2022 di Lingkungan Pemerintah Daerah Kabupaten Kendal
206211,PERBUP Kab. Kendal No. 16 Tahun 2022,Perubahan atas Peraturan Bupati Nomor 54 Tahun 2021 tentang Standar Harga Satuan Tahun Anggaran 2022 di Lingkungan Pemerintahan Daerah Kabupaten Kendal,Mengubah,Peraturan Bupati No. 54 Tahun 2021,Standar Harga Satuan Tahun Anggaran 2022 di Lingkungan Pemerintahan Daerah Kabupaten Kendal
35600,UU No. 7 Tahun 1987,Perubahan atas Undang-Undang Nomor 6 Tahun 1982 tentang Hak Cipta,Dicabut,UU No. 19 Tahun 2002,Hak Cipta
35600,UU No. 7 Tahun 1987,Perubahan atas Undang-Undang Nomor 6 Tahun 1982 tentang Hak Cipta,Diubah,UU No. 12 Tahun 1997,Perubahan atas Undang-Undang Nomor 6 Tahun 1982 Hak Cipta sebagaimana Telah Diubah dengan Undang-Undang Nomor 7 Tahun 1987
35600,UU No. 7 Tahun 1987,Perubahan atas Undang-Undang Nomor 6 Tahun 1982 tentang Hak Cipta,Mengubah,UU No. 6 Tahun 1982,Hak Cipta
295195,PERBUP Kab. Kepulauan Sangihe  No. 18 Tahun 2022,Perubahan Atas Peraturan Bupati Nomor 26 Tahun 2021 Tentang Standar Harga Satuan Pemerintah Daerah Kabupaten Kepulauan Sangihe Tahun Anggaran 2022,Mengubah,Peraturan Bupati No. 26 Tahun 2021 Tentang Standar Harga Satuan Pemerintah Daerah Kabupaten Kepulauan Sangihe Tahun Anggaran 2022,
30185,UU No. 10 Tahun 2004,Pembentukan Peraturan Perundang-Undangan,Dicabut,UU No. 12 Tahun 2011,Pembentukan Peraturan Perundang-Undangan
260453,PERBUP Kab. Semarang No. 51 Tahun 2022,Standar Harga Satuan dan Analisis Standar Belanja Pemerintah Kabupaten Semarang Tahun 2023,Diubah,PERBUP Kab. Semarang No. 69 Tahun 2023,Perubahan Ketiga Atas Peraturan Bupati Nomor 51 Tahun 2022 Tentang Standar Harga Satuan Dan Analisis Standar Belanja Pemerintah Kabupaten Semarang Tahun 2023
260453,PERBUP Kab. Semarang No. 51 Tahun 2022,Standar Harga Satuan dan Analisis Standar Belanja Pemerintah Kabupaten Semarang Tahun 2023,Diubah,PERBUP Kab. Semarang No. 50 Tahun 2023,Perubahan Kedua atas Peraturan Bupati Nomor 51 Tahun 2022 Standar Harga Satuan dan Analisis Standar Belanja Pemerintah Kabupaten Semarang Tahun 2023
260453,PERBUP Kab. Semarang No. 51 Tahun 2022,Standar Harga Satuan dan Analisis Standar Belanja Pemerintah Kabupaten Semarang Tahun 2023,Diubah,PERBUP Kab. Semarang No. 100 Tahun 2022,"Perubahan Atas Peraturan Bupati Semarang Nomor 51 Tahun 2022
"
257918,PERBUP Kab. Maluku Tengah No. 18 Tahun 2020,Perubahan Ketiga Atas Peraturan Bupati Maluku Tengah Nomor 30 Tahun 2019 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Maluku Tengah Tahun Anggaran 2020.,Diubah,PERBUP Kab. Maluku Tengah No. 20 Tahun 2020,Perubahan Keempat Atas Peraturan Bupati Maluku Tengah Nomor 30 Tahun 2019 Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Maluku Tengah Tahun Anggaran 2020.
257918,PERBUP Kab. Maluku Tengah No. 18 Tahun 2020,Perubahan Ketiga Atas Peraturan Bupati Maluku Tengah Nomor 30 Tahun 2019 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Maluku Tengah Tahun Anggaran 2020.,Mengubah,PERBUP Kab. Maluku Tengah No. 11 Tahun 2020,Perubahan Kedua atas Peraturan Bupati Maluku Tengah Nomor 30 Tahun 2019 Tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Maluku Tengah Tahun Anggaran 2020.
180657,PERBUP Kab. Pati No. 81 Tahun 2020,Perubahan Atas Peraturan Bupati Pati Nomor 68 Tahun 2020 Tentang Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah Kabupaten Pati Tahun Anggaran 2020,Mengubah,Peraturan Bupati Pati No. 68 Tahun 2020 Tentang Penjabaran Perubahan Anggaran Pendapatan dan Belanja Daerah Kabupaten Pati Tahun Anggaran 2020,
207685,PERBUP Kab. Kebumen No. 30 Tahun 2014,Perubahan atas Peraturan Bupati Kebumen Nomor 57 Tahun 2013 tentang Rencana Kerja Pemerintah Daerah Tahun 2014,Mengubah,Peraturan Bupati Kebumen No. 57 Tahun 2013,Rencana Kerja Pemerintah Daerah Tahun 2014
186636,PERBUP Kab. Temanggung No. 24 Tahun 2019,Perubahan Kedua atas Peraturan Bupati Temanggung Nomor 31 Tahun 2018 tentang Standar Biaya Tahun Anggaran 2019,Mengubah,PERBUP Kab. Temanggung No. 14 Tahun 2019,Perubahan atas Peraturan Bupati Temanggung Nomor 31 Tahun 2018 Standar Biaya Tahun Anggaran 2019
186636,PERBUP Kab. Temanggung No. 24 Tahun 2019,Perubahan Kedua atas Peraturan Bupati Temanggung Nomor 31 Tahun 2018 tentang Standar Biaya Tahun Anggaran 2019,Mengubah,Peraturan Bupati Temanggung No. 31 Tahun 2018,Standar Biaya Tahun Anggaran 2019
191943,PERBUP Kab. Pemalang No. 27 Tahun 2021,Penyelenggaraan Perizinan Berusaha di Daerah dan Pelayanan Terpadu Satu Pintu pada Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu di Kabupaten Pemalang,Diubah,PERBUP Kab. Pemalang No. 23 Tahun 2023,Perubahan atas Peraturan Bupati Pemalang Nomor 27 Tahun 2021 Penyelenggaraan Perizinan Berusaha di Daerah dan Pelayanan Terpadu Satu Pintu pada Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu Kabupaten Pemalang
111453,PERBUP Kab. Pati No. 13 Tahun 2018,Perubahan Kedua Atas Peraturan Bupati Pati Nomor 106 Tahun 2017 Tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Pati Tahun Anggaran 2018,Diubah,PERBUP Kab. Pati No. 70 Tahun 2018,Perubahan Ketiga atas Peraturan Bupati Pati Nomor 106 Tahun 2017 Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Pati Tahun Anggaran 2018
233662,PERBUP Kab. Maluku Tengah No. 25 Tahun 2019,Perubahan Keempat Atas Lampiran Peraturan Bupati Maluku Tengah Nomor 59 Tahun 2018 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Maluku Tengah Tahun Anggaran 2019,Diubah sebagian,PERBUP Kab. Maluku Tengah No. 59 Tahun 2018,Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Maluku Tengah Tahun Anggaran 2019
237943,PERBUP Kab. Maluku Tengah No. 26 Tahun 2020,Perubahan Kelima Atas Peraturan Bupati Maluku Tengah Nomor 30 Tahun 2019 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Maluku Tengah Tahun Anggaran 2020.,Mengubah,PERBUP Kab. Maluku Tengah No. 20 Tahun 2020,Perubahan Keempat Atas Peraturan Bupati Maluku Tengah Nomor 30 Tahun 2019 Penjabaran Anggaran Pendapatan dan Belanja Daerah Kabupaten Maluku Tengah Tahun Anggaran 2020.
209565,PMK No. 44/PMK.010/2022,Penetapan Tarif Bea Masuk dalam rangka Persetujuan Pembentukan Kawasan Perdagangan Bebas ASEAN-Australia-Selandia Baru (ASEAN-Australia-New Zealand Free Trade Area),Mencabut,PMK No. 28/PMK.010/2017,Penetapan Tarif Bea Masuk Dalam Rangka ASEAN-Australia-New Zealand Free Trade Area
209565,PMK No. 44/PMK.010/2022,Penetapan Tarif Bea Masuk dalam rangka Persetujuan Pembentukan Kawasan Perdagangan Bebas ASEAN-Australia-Selandia Baru (ASEAN-Australia-New Zealand Free Trade Area),Mencabut,PMK No. 129/PMK.010/2017,Perubahan Atas Peraturan Menteri Keuangan Nomor 28/PMK.010/2017 Tentang Penetapan Tarif Bea Masuk Dalam Rangka ASEAN-Australia-New Zealand Free Trade Area
53766,PERDA Kab. Tasikmalaya No. 5 Tahun 2016,RENCANA PEMBANGUNAN JANGKA MENENGAH DAERAH  KABUPATEN TASIKMALAYA TAHUN 2016-2021,Diubah,PERDA Kab. Tasikmalaya No. 8 Tahun 2019,PERUBAHAN ATAS PERATURAN DAERAH KABUPATEN TASIKMALAYA NOMOR 5 TAHUN 2016 TENTANG RENCANA PEMBANGUNAN JANGKA MENENGAH DAERAH KABUPATEN TASIKMALAYA TAHUN 2016-2021
40946,UUDrt No. 12 Tahun 1950,Pajak Peredaran,Diubah,UUDrt No. 18 Tahun 1951,Membatasi Masa Berlakunya Undang-Undang Pajak Peredaran 1950
40946,UUDrt No. 12 Tahun 1950,Pajak Peredaran,Diubah,UUDrt No. 38 Tahun 1950,"Tambahan dan Perubahan Undang-Undang Pajak Peredaran 1950 (Undang-Undang Darurat Nr. 12, Tahun 1950)"
296774,PERWALI Kota Semarang No. 15 Tahun 2018,Perubahan Kedua atas Peraturan Walikota Semarang Nomor 30 Tahun 2017 tentang Standar Satuan Harga di Lingkungan Pemerintah Kota Semarang Tahun Anggaran 2018,Mengubah,Peraturan Walikota Semarang No. 30 Tahun 2017 Tentang Standar Satuan Harga di Lingkungan Pemerintah Kota Semarang Tahun Anggaran 2018,
88195,PERGUB  No. 84 Tahun 2018,Standar Belanja Tahun Anggaran 2019,Menetapkan,Peraturan Gubernur Daerah Istimewa Yogyakarta No. 71 Tahun 2017,"Standar Belanja sebagaimana telah diubah dengan Peraturan Gubernur Daerah Istimewa Yogyakarta No. 14 Tahun 2018"
198948,PERBUP Kab. Batang No. 31 Tahun 2016,Perubahan atas Peraturan Bupati Batang Nomor 64 Tahun 2013 tentang Penetapan Indikator Kinerja Utama Pemerintah Kabupaten Batang,Diubah,PERBUP Kab. Batang No. 39 Tahun 2017,Perubahan Kedua atas Peraturan Bupati Batang Nomor 64 Tahun 2013 Penetapan Indikator Kinerja Utama Pemerintah Kabupaten Batang
198948,PERBUP Kab. Batang No. 31 Tahun 2016,Perubahan atas Peraturan Bupati Batang Nomor 64 Tahun 2013 tentang Penetapan Indikator Kinerja Utama Pemerintah Kabupaten Batang,Mengubah,Peraturan Bupati Batang No. 64 Tahun 2013 Tentang Penetapan Indikator Kinerja Utama Pemerintah Kabupaten Batang,
103557,PMK No. 30/PMK.010/2017,Penetapan Tarif Bea Masuk Dalam Rangka Persetujuan Antara Republik Indonesia Dan Jepang Mengenai Suatu Kemitraan Ekonomi,Dicabut,PMK No. 50/PMK.010/2022,Penetapan Tarif Bea Masuk dalam rangka Persetujuan antara Republik Indonesia dan Jepang mengenai Suatu Kemitraan Ekonomi (Agreement between The Republic of Indonesia and Japan for an Economic Partnership)
103557,PMK No. 30/PMK.010/2017,Penetapan Tarif Bea Masuk Dalam Rangka Persetujuan Antara Republik Indonesia Dan Jepang Mengenai Suatu Kemitraan Ekonomi,Diubah,PMK No. 63/PMK.010/2017,Perubahan Atas Peraturan Menteri Keuangan Nomor 30/PMK.010/2017 Tentang Penetapan Tarif Bea Masuk Dalam Rangka Persetujuan Antara Republik Indonesia Dan Jepang Mengenai Suatu Kemitraan Ekonomi
103557,PMK No. 30/PMK.010/2017,Penetapan Tarif Bea Masuk Dalam Rangka Persetujuan Antara Republik Indonesia Dan Jepang Mengenai Suatu Kemitraan Ekonomi,Mencabut,PMK No. 209/PMK.011/2012,Penetapan Tarif Bea Masuk dalam Rangka Persetujuan Antara Republik Indonesia dan Jepang Mengenai Suatu Kemitraan Ekonomi
209581,PMK No. 48/PMK.010/2022,Penetapan Tarif Bea Masuk dalam rangka Persetujuan Kemitraan Ekonomi Menyeluruh antar Negara-Negara Anggota Perhimpunan Bangsa-Bangsa Asia Tenggara dan Jepang (ASEAN-Japan Comprehensive Economic Partnership),Diubah,PMK No. 90/PMK.010/2022,Perubahan atas Peraturan Menteri Keuangan Nomor 48/PMK.010/2022 Penetapan Tarif Bea Masuk dalam rangka Persetujuan Kemitraan Ekonomi Menyeluruh antar Negara-Negara Anggota Perhimpunan Bangsa-Bangsa Asia Tenggara dan Jepang (ASEAN-Japan Comprehensive Economic Partnership)
209581,PMK No. 48/PMK.010/2022,Penetapan Tarif Bea Masuk dalam rangka Persetujuan Kemitraan Ekonomi Menyeluruh antar Negara-Negara Anggota Perhimpunan Bangsa-Bangsa Asia Tenggara dan Jepang (ASEAN-Japan Comprehensive Economic Partnership),Mencabut,PMK No. 18/PMK.010/2018,Penetapan Tarif Bea Masuk dalam Rangka Asean-Japan Comprehensive Economic Partnership
288400,PMK No. 225/PMK.010/2022,Penetapan Tarif Bea Masuk Dalam Rangka Regional Comprehensive Economic Partnership Agreement (Persetujuan Kemitraan Ekonomi Komprehensif Regional) untuk Jepang,Diubah,PMK No. 36 Tahun 2023,Perubahan atas Peraturan Menteri Keuangan Nomor 225/PMK.010/2022 Penetapan Tarif Bea Masuk dalam rangka Regional Comprehensive Economic Partnership Agreement (Persetujuan Kemitraan Ekonomi Komprehensif Regional) untuk Jepang
103553,PMK No. 27/PMK.010/2017,Penetapan Tarif Bea Masuk Dalam Rangka ASEAN-India Free Trade Area,Dicabut,PMK No. 47/PMK.010/2022,Penetapan Tarif Bea Masuk dalam rangka Persetujuan Mengenai Perdagangan Barang dalam Persetujuan Kerangka Kerja Mengenai Kerja Sama Ekonomi Menyeluruh antara Perhimpunan Bangsa-Bangsa Asia Tenggara dan Republik India (ASEAN-India Free Trade Area)
103553,PMK No. 27/PMK.010/2017,Penetapan Tarif Bea Masuk Dalam Rangka ASEAN-India Free Trade Area,Diubah,PMK No. 96/PMK.010/2019,Perubahan Atas Peraturan Menteri Keuangan Nomor 27 /PMK.010/2017 Tentang Penetapan Tarif Bea Masuk Dalam Rangka Asean-India Free Trade Area
103553,PMK No. 27/PMK.010/2017,Penetapan Tarif Bea Masuk Dalam Rangka ASEAN-India Free Trade Area,Mencabut,Peraturan Menteri Keuangan Republik Indonesia No. 221/PMK.011/2012,Penetapan Tarif Bea Masuk Dalam Rangka ASEAN-India Free Trade Area
288371,PMK No. 223/PMK.010/2022,Penetapan Tarif Bea Masuk Dalam Rangka Regional Comprehensive Economic Partnership Agreement (Persetujuan Kemitraan Ekonomi Komprehensif Regional) untuk Republik Korea,Diubah,PMK No. 37 Tahun 2023,Perubahan atas Peraturan Menteri Keuangan Nomor 223/PMK.010/2022 Penetapan Tarif Bea Masuk dalam rangka Regional Comprehensive Economic Partnership Agreement (Persetujuan Kemitraan Ekonomi Komprehensif Regional) untuk Republik Korea
228848,PERBUP Kab. Siak No. 33 Tahun 2020,Perubahan Kedua Belas atas Peraturan Bupati Siak Nomor 177 Tahun 2019 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2020,Mengubah,PERATURAN BUPATI SIAK NOMOR 177 TAHUN 2019,
228882,PERBUP Kab. Siak No. 53 Tahun 2020,Perubahan Keenam Belas atas Peraturan Bupati Siak Nomor 177 Tahun 2019 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2020,Mengubah,PERATURAN BUPATI SIAK NOMOR 177 TAHUN 2019,
58224,PERGUB Prov. Gorontalo No. 27 Tahun 2017,Perubahan Kedua Atas Peraturan Gubernur Nomor 29 Tahun 2016 Tentang Rencana Kerja Pemerintah Daerah Tahun 2017,Mengubah,PERGUB Prov. Gorontalo No. 29 Tahun 2016,Rencana Kerja Pemerintah Daerah Tahun 2017
228884,PERBUP Kab. Siak No. 55 Tahun 2020,Perubahan Ketujuh Belas atas Peraturan Bupati Siak Nomor 177 Tahun 2019 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2020,Mengubah,PERATURAN BUPATI SIAK NOMOR 177 TAHUN 2019,
158067,PERBUP Kab. Tanah Laut No. 14 Tahun 2021,Pemberian Tambahan Penghasilan Pegawai Aparatur Sipil Negara Di Lingkungan Pemerintah Kabupaten Tanah Laut,Diubah,PERBUP Kab. Tanah Laut No. 17 Tahun 2021,Perubahan Atas Peraturan Bupati Tanah Laut Nomor 14 Tahun 2021 Tentang Pemberian Tambahan Penghasilan Pegawai Aparatur Sipil Negara Di Lingkungan Pemerintah Kabupaten Tanah Laut
158067,PERBUP Kab. Tanah Laut No. 14 Tahun 2021,Pemberian Tambahan Penghasilan Pegawai Aparatur Sipil Negara Di Lingkungan Pemerintah Kabupaten Tanah Laut,Mencabut,PERBUP Kab. Tanah Laut No. 55 Tahun 2020,Perubahan Kedua Atas Peraturan Bupati  Tanah Laut Nomor 7 Tahun 2020 Tentang Pemberian Tambahan Penghasilan Pegawai Negeri Sipil Berbasis Kinerja Dan Penilaian Prestasi Kerja Pegawai Dilingkungan Pemerintah Kabupaten Tanah Laut
158067,PERBUP Kab. Tanah Laut No. 14 Tahun 2021,Pemberian Tambahan Penghasilan Pegawai Aparatur Sipil Negara Di Lingkungan Pemerintah Kabupaten Tanah Laut,Mencabut,PERBUP Kab. Tanah Laut No. 33 Tahun 2020,Perubahan Atas Peraturan Bupati  Tanah Laut Nomor 7 Tahun 2020 Tentang Pemberian Tambahan Penghasilan Pegawai Negeri Sipil Berbasis Kinerja Dan Penilaian Prestasi Kerja Pegawai Dilingkungan Pemerintah Kabupaten Tanah Laut
158067,PERBUP Kab. Tanah Laut No. 14 Tahun 2021,Pemberian Tambahan Penghasilan Pegawai Aparatur Sipil Negara Di Lingkungan Pemerintah Kabupaten Tanah Laut,Mencabut,PERBUP Kab. Tanah Laut No. 07 Tahun 2020,Pemberian Tambahan Penghasilan Pegawai Negeri Sipil Berbasis Kinerja Dan Penilaian Prestasi Kerja Pegawai Di Lingkungan Pemerintah Kabupaten Tanah Laut
303725,PERBUP Kab. Sukoharjo No. 10 Tahun 2023,Perubahan atas Peraturan Bupati Nomor 70 Tahun 2022 tentang Standar Harga Satuan Tahun Anggaran 2023,Diubah,PERBUP Kab. Sukoharjo No. 48 Tahun 2023,Perubahan Kedua atas Peraturan Bupati Nomor 70 Tahun 2022 Standar Harga Satuan Tahun Anggaran 2023
303725,PERBUP Kab. Sukoharjo No. 10 Tahun 2023,Perubahan atas Peraturan Bupati Nomor 70 Tahun 2022 tentang Standar Harga Satuan Tahun Anggaran 2023,Mengubah,"Peraturan Bupati Sukoharjo 
No. 70 Tahun 2022","Standar Harga Satuan Tahun Anggaran 2023"
320315,PERBUP Kab. Siak No. 75 Tahun 2020,Perubahan Dua Puluh Dua atas Peraturan Bupati Siak Nomor 177 Tahun 2019 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2020,Mengubah sebagian,Peraturan Bupati Siak No. 177 Tahun 2019,Penjabaran Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2020
320323,PERBUP Kab. Siak No. 73 Tahun 2020,Perubahan Kedua Puluh Satu atas Peraturan Bupati Siak Nomor 177 Tahun 2019 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2020,Mengubah sebagian,Peraturan Bupati Siak No. 177 Tahun 2019 Tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2020,
51272,PERGUB Prov. DKI Jakarta No. 39 Tahun 2017,Perubahan Atas Peraturan Gubernur Nomor 407 Tahun 2016 Tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2017,Mengubah,PERGUB Prov. DKI Jakarta No. 407 Tahun 2016,Penjabaran Anggaran Pendapat dan Belanja Daerah Tahun Anggaran 2017
146189,PERBUP Kab. Penajam Paser Utara No. 13 Tahun 2019,Rencana Kerja Pemerintah Daerah Tahun 2020,Diubah,PERBUP Kab. Penajam Paser Utara No. 37 Tahun 2020,"Perubahan Atas Peraturan Bupati Nomor 13 Tahun 2019 Tentang Rencana Kerja Pemerintah Daerah Tahun 2020"
228809,PERBUP Kab. Siak No. 12 Tahun 2020,Perubahan Kedua atas Peraturan Bupati Siak Nomor 177 Tahun 2019 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2020,Mengubah,Peraturan Bupati Siak No. 177 Tahun 2019 Tentang Penjabaran Anggaran Pendapatan Dan Belanja Daerah Tahun Anggaran 2020.,
228827,PERBUP Kab. Siak No. 22 Tahun 2020,Perubahan Keenam atas Peraturan Bupati Siak Nomor 177 Tahun 2019 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2020,Mengubah,PERATURAN BUPATI SIAK NOMOR 177 TAHUN 2019,
228816,PERBUP Kab. Siak No. 19 Tahun 2020,Perubahan Kelima atas Peraturan Bupati Siak Nomor 177 Tahun 2019 tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2020,Mengubah,Peraturan Bupati Siak No. 177 Tahun 2019 Tentang Penjabaran Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2020.,
